Mod:Item:MetaData, Localized Name
xreliquary:alkahestry_tome, item.alkahestry_tome.name
xreliquary:mob_ingredient:0, 肋骨
xreliquary:mob_ingredient:1, 凋灵肋骨
xreliquary:mob_ingredient:2, 螯角
xreliquary:mob_ingredient:3, 触媒腺体
xreliquary:mob_ingredient:4, 粘液珍珠
xreliquary:mob_ingredient:5, 蝙蝠翅膀
xreliquary:mob_ingredient:6, 僵尸之心
xreliquary:mob_ingredient:7, 熔焰核心
xreliquary:mob_ingredient:8, 风暴之眼
xreliquary:mob_ingredient:9, 肥沃精华
xreliquary:mob_ingredient:10, 霜冻核心
xreliquary:mob_ingredient:11, 朦胧之心
xreliquary:mob_ingredient:12, 鱿鱼嘴
xreliquary:mob_ingredient:13, 炼狱之爪
xreliquary:mob_ingredient:14, 海妖甲壳残片
xreliquary:mob_ingredient:15, 腥红布料
xreliquary:mob_ingredient:16, 守卫者尖刺
xreliquary:mercy_cross, item.mercy_cross.name
xreliquary:angelheart_vial, item.angelheart_vial.name
xreliquary:angelic_feather, item.angelic_feather.name
xreliquary:destruction_catalyst, item.destruction_catalyst.name
xreliquary:emperor_chalice, item.emperor_chalice.name
xreliquary:ender_staff, item.ender_staff.name
xreliquary:fortune_coin, item.fortune_coin.name
xreliquary:glacial_staff, item.glacial_staff.name
xreliquary:glowing_bread, item.glowing_bread.name
xreliquary:glowing_water, item.glowing_water.name
xreliquary:harvest_rod, item.harvest_rod.name
xreliquary:mob_charm_fragment:0, §c僵尸护符碎片
xreliquary:mob_charm_fragment:1, §f骷髅护符碎片
xreliquary:mob_charm_fragment:2, §8凋灵骷髅护符碎片
xreliquary:mob_charm_fragment:3, §a爬行者护符碎片
xreliquary:mob_charm_fragment:4, §a女巫护符碎片
xreliquary:mob_charm_fragment:5, §a僵尸猪人护符碎片
xreliquary:mob_charm_fragment:6, §a洞穴蜘蛛护符碎片
xreliquary:mob_charm_fragment:7, §a蜘蛛护符碎片
xreliquary:mob_charm_fragment:8, §a末影人护符碎片
xreliquary:mob_charm_fragment:9, §a恶魂护符碎片
xreliquary:mob_charm_fragment:10, §a史莱姆护符碎片
xreliquary:mob_charm_fragment:11, §a岩浆怪护符碎片
xreliquary:mob_charm_fragment:12, §a烈焰人护符碎片
xreliquary:mob_charm_fragment:13, §a守卫者护符碎片
xreliquary:hero_medallion, item.hero_medallion.name
xreliquary:holy_hand_grenade, item.holy_hand_grenade.name
xreliquary:ice_magus_rod, item.ice_magus_rod.name
xreliquary:infernal_chalice, item.infernal_chalice.name
xreliquary:infernal_claws, item.infernal_claws.name
xreliquary:infernal_tear, item.infernal_tear.name
xreliquary:kraken_shell, item.kraken_shell.name
xreliquary:lantern_of_paranoia, item.lantern_of_paranoia.name
xreliquary:magicbane, item.magicbane.name
xreliquary:midas_touchstone, item.midas_touchstone.name
xreliquary:mob_charm:0, §a僵尸护符
xreliquary:mob_charm:0, §a骷髅护符
xreliquary:mob_charm:0, §a凋灵骷髅护符
xreliquary:mob_charm:0, §a爬行者护符
xreliquary:mob_charm:0, §a女巫护符
xreliquary:mob_charm:0, §a僵尸猪人护符
xreliquary:mob_charm:0, §a洞穴蜘蛛护符
xreliquary:mob_charm:0, §a蜘蛛护符
xreliquary:mob_charm:0, §a末影人护符
xreliquary:mob_charm:0, §a恶魂护符
xreliquary:mob_charm:0, §a史莱姆护符
xreliquary:mob_charm:0, §a岩浆怪护符
xreliquary:mob_charm:0, §a烈焰人护符
xreliquary:mob_charm:0, §a守卫者护符
xreliquary:mob_charm_belt, item.mob_charm_belt.name
xreliquary:phoenix_down, item.phoenix_down.name
xreliquary:pyromancer_staff, item.pyromancer_staff.name
xreliquary:rending_gale, item.rending_gale.name
xreliquary:rod_of_lyssa, item.rod_of_lyssa.name
xreliquary:salamander_eye, item.salamander_eye.name
xreliquary:serpent_staff, item.serpent_staff.name
xreliquary:shears_of_winter, item.shears_of_winter.name
xreliquary:sojourner_staff, item.sojourner_staff.name
xreliquary:twilight_cloak, item.twilight_cloak.name
xreliquary:void_tear, item.void_tear.name
xreliquary:witch_hat, item.witch_hat.name
xreliquary:witherless_rose, item.witherless_rose.name
xreliquary:bullet:0, 空弹壳
xreliquary:bullet:1, 中性弹
xreliquary:bullet:2, 驱魔弹
xreliquary:bullet:3, 烈焰弹
xreliquary:bullet:4, 末影弹
xreliquary:bullet:5, 振荡弹
xreliquary:bullet:6, 冲击弹
xreliquary:bullet:7, 追踪弹
xreliquary:bullet:8, 扬沙弹
xreliquary:bullet:9, 风暴弹
xreliquary:magazine:0, 空弹匣
xreliquary:magazine:1, 中性弹匣
xreliquary:magazine:2, 驱魔弹匣
xreliquary:magazine:3, 烈焰弹匣
xreliquary:magazine:4, 末影弹匣
xreliquary:magazine:5, 振荡弹匣
xreliquary:magazine:6, 冲击弹匣
xreliquary:magazine:7, 追踪弹匣
xreliquary:magazine:8, 扬沙弹匣
xreliquary:magazine:9, 风暴弹匣
xreliquary:gun_part:0, 枪柄组件
xreliquary:gun_part:1, 枪管组件
xreliquary:gun_part:2, 击铁组件
xreliquary:handgun, item.handgun.name
xreliquary:attraction_potion, item.attraction_potion.name
xreliquary:fertile_potion, item.fertile_potion.name
xreliquary:potion:0, 浓缩药水瓶
xreliquary:tipped_arrow, 药箭
xreliquary:altar, 祭坛
xreliquary:apothecary_cauldron, tile.apothecary_cauldron.name
xreliquary:apothecary_mortar, tile.apothecary_mortar.name
xreliquary:fertile_lilypad, tile.fertile_lilypad.name
xreliquary:interdiction_torch, tile.interdiction_torch.name
xreliquary:wraith_node, tile.wraith_node.name
xreliquary:pedestal:0, 基座
xreliquary:pedestal:1, 基座
xreliquary:pedestal:2, 基座
xreliquary:pedestal:3, 基座
xreliquary:pedestal:4, 基座
xreliquary:pedestal:5, 基座
xreliquary:pedestal:6, 基座
xreliquary:pedestal:7, 基座
xreliquary:pedestal:8, 基座
xreliquary:pedestal:9, 基座
xreliquary:pedestal:10, 基座
xreliquary:pedestal:11, 基座
xreliquary:pedestal:12, 基座
xreliquary:pedestal:13, 基座
xreliquary:pedestal:14, 基座
xreliquary:pedestal:15, 基座
xreliquary:pedestal_passive:0, 装饰用基座
xreliquary:pedestal_passive:1, 装饰用基座
xreliquary:pedestal_passive:2, 装饰用基座
xreliquary:pedestal_passive:3, 装饰用基座
xreliquary:pedestal_passive:4, 装饰用基座
xreliquary:pedestal_passive:5, 装饰用基座
xreliquary:pedestal_passive:6, 装饰用基座
xreliquary:pedestal_passive:7, 装饰用基座
xreliquary:pedestal_passive:8, 装饰用基座
xreliquary:pedestal_passive:9, 装饰用基座
xreliquary:pedestal_passive:10, 装饰用基座
xreliquary:pedestal_passive:11, 装饰用基座
xreliquary:pedestal_passive:12, 装饰用基座
xreliquary:pedestal_passive:13, 装饰用基座
xreliquary:pedestal_passive:14, 装饰用基座
xreliquary:pedestal_passive:15, 装饰用基座
bq_rf:rf_station, RF Submission Station (RFSS)
scalinghealth:heartcontainer, 心之容器
scalinghealth:crystalshard, 心晶碎片
scalinghealth:heartdust, 心粉
scalinghealth:healingitem:0, 绷带
scalinghealth:healingitem:1, 医疗包
scalinghealth:difficultychanger:0, 蕴魔之心
scalinghealth:difficultychanger:1, 诅咒之心
scannable:scanner, 扫描器
scannable:module_blank, 空白扫描模块
scannable:module_range, 扫描模块：范围
scannable:module_animal, 扫描模块：动物
scannable:module_monster, 扫描模块：怪物
scannable:module_ore_common, 扫描模块：常见矿石
scannable:module_ore_rare, 扫描模块：罕见矿石
scannable:module_block, 扫描模块：方块
scannable:module_structure, 扫描模块：建筑物
scannable:module_fluid, 扫描模块：流体
scannable:module_entity, 扫描模块：实体
snad:snad:0, 子沙
snad:snad:1, 红子沙
bq_standard:loot_chest, 奖励箱
telepastries:nether_cake, 下界蛋糕
telepastries:end_cake, 末地蛋糕
telepastries:overworld_cake, 主世界蛋糕
telepastries:twilight_cake, 暮色蛋糕
thaumic_calculator:calculator, Thaumic Calculator
thaumicenergistics:essentia_cell_1k, 1k-ME源质存储元件
thaumicenergistics:essentia_cell_4k, 4k-ME源质存储元件
thaumicenergistics:essentia_cell_16k, 16k-ME源质存储元件
thaumicenergistics:essentia_cell_64k, 64k-ME源质存储元件
thaumicenergistics:essentia_cell_creative, 创造型ME源质存储元件
thaumicenergistics:essentia_import, ME源质输入总线
thaumicenergistics:essentia_export, ME源质输出总线
thaumicenergistics:essentia_storage, ME源质存储总线
thaumicenergistics:essentia_terminal, ME源质终端
thaumicenergistics:arcane_terminal, 奥术合成终端
thaumicenergistics:diffusion_core, 扩散核心
thaumicenergistics:coalescence_core, 聚集核心
thaumicenergistics:essentia_component_1k, 1k-ME源质存储组件
thaumicenergistics:essentia_component_4k, 4k-ME源质存储组件
thaumicenergistics:essentia_component_16k, 16k-ME源质存储组件
thaumicenergistics:essentia_component_64k, 64k-ME源质存储组件
thaumicenergistics:upgrade_arcane, 奥术充能升级
thaumicenergistics:dummy_aspect, item.thaumicenergistics.dummy_aspect.name
thaumicenergistics:infusion_provider, 源质供应器
thaumicterminal:item_part:0, 奥术终端
tcomplement:materials:0, 石桶
tcomplement:materials:1, 高炉砖
tcomplement:materials:6, iChisel附加板
tcomplement:materials:10, 钢锭
tcomplement:materials:20, 钢粒
tcomplement:cast:0, 桶铸模
tcomplement:cast_clay:0, 桶粘土铸模
tcomplement:edibles:10, 牛奶巧克力锭
tcomplement:edibles:11, 黑巧克力锭
tcomplement:edibles:20, 牛奶巧克力块
tcomplement:edibles:21, 黑巧克力块
tcomplement:edibles:30, 可可脂
tcomplement:melter:0, 微缩冶炼炉
tcomplement:melter:8, 焦黑加热器
tcomplement:alloy_tank:0, 合金储罐
tcomplement:porcelain_tank:0, 陶瓷储罐
tcomplement:porcelain_tank:1, 陶瓷容器
tcomplement:porcelain_tank:2, 陶瓷视窗
tcomplement:porcelain_melter:0, 微缩陶瓷冶炼炉
tcomplement:porcelain_melter:8, 陶瓷加热器
tcomplement:porcelain_alloy_tank:0, 陶瓷合金储罐
tcomplement:manyullyn_helmet, 玛玉灵头盔
tcomplement:manyullyn_chestplate, 玛玉灵胸甲
tcomplement:manyullyn_leggings, 玛玉灵护腿
tcomplement:manyullyn_boots, 玛玉灵靴子
tcomplement:knightslime_helmet, 骑士史莱姆头盔
tcomplement:knightslime_chestplate, 骑士史莱姆胸甲
tcomplement:knightslime_leggings, 骑士史莱姆护腿
tcomplement:knightslime_boots, 骑士史莱姆靴子
tcomplement:steel_helmet, 钢头盔
tcomplement:steel_chestplate, 钢胸甲
tcomplement:steel_leggings, 钢护腿
tcomplement:steel_boots, 钢靴子
tcomplement:storage:0, 木碳块
tcomplement:storage:1, 钢块
tcomplement:high_oven_controller:0, 高炉控制器
tcomplement:scorched_faucet:0, 高炉浇注口
tcomplement:scorched_channel:0, 高炉浇注道
tcomplement:scorched_casting:0, 高炉浇筑台
tcomplement:scorched_casting:1, 高炉浇筑盆
tcomplement:high_oven_io:0, 高炉排液口
tcomplement:high_oven_io:1, 高炉金属输入口
tcomplement:high_oven_io:2, 高炉材料输入口
tcomplement:scorched_block:0, 高炉石头
tcomplement:scorched_block:1, 高炉圆石
tcomplement:scorched_block:2, 高炉盖板石
tcomplement:scorched_block:3, 高炉石砖
tcomplement:scorched_block:4, 裂纹高炉石砖
tcomplement:scorched_block:5, 平滑高炉石砖
tcomplement:scorched_block:6, 錾制高炉石砖
tcomplement:scorched_block:7, 高炉铺路石
tcomplement:scorched_block:8, 高炉雕琢石砖块
tcomplement:scorched_block:9, 三角纹高炉石砖
tcomplement:scorched_block:10, 细纹高炉石砖
tcomplement:scorched_block:11, 高炉瓷砖
tcomplement:scorched_slab:0, 高炉石头台阶
tcomplement:scorched_slab:1, 高炉圆石台阶
tcomplement:scorched_slab:2, 高炉盖板石台阶
tcomplement:scorched_slab:3, 高炉石砖台阶
tcomplement:scorched_slab:4, 裂纹高炉石砖台阶
tcomplement:scorched_slab:5, 平滑高炉石砖台阶
tcomplement:scorched_slab:6, 錾制高炉石砖台阶
tcomplement:scorched_slab:7, 高炉铺路石台阶
tcomplement:scorched_slab2:0, 高炉雕琢石砖台阶
tcomplement:scorched_slab2:1, 三角纹高炉石砖台阶
tcomplement:scorched_slab2:2, 细纹高炉石砖台阶
tcomplement:scorched_slab2:3, 高炉瓷砖台阶
tcomplement:scorched_stairs_stone:0, 高炉石头楼梯
tcomplement:scorched_stairs_cobble:0, 高炉圆石楼梯
tcomplement:scorched_stairs_paver:0, 高炉盖板石楼梯
tcomplement:scorched_stairs_brick:0, 高炉石砖楼梯
tcomplement:scorched_stairs_brick_cracked:0, 裂纹高炉石砖楼梯
tcomplement:scorched_stairs_brick_fancy:0, 平滑高炉石砖楼梯
tcomplement:scorched_stairs_brick_square:0, 錾制高炉石砖楼梯
tcomplement:scorched_stairs_brick_triangle:0, 三角纹高炉石砖楼梯
tcomplement:scorched_stairs_brick_small:0, 细纹高炉石砖楼梯
tcomplement:scorched_stairs_road:0, 高炉铺路石楼梯
tcomplement:scorched_stairs_tile:0, 高炉瓷砖楼梯
tcomplement:scorched_stairs_creeper:0, 高炉雕琢石砖楼梯
tcomplement:porcelain_casting:0, 陶瓷浇铸台
tcomplement:porcelain_casting:1, 陶瓷铸造盆
tcomplement:chisel_head:0, 熔融木 凿子头
tcomplement:chisel_head:0, 黑暗木 凿子头
tcomplement:chisel_head:0, 血木 凿子头
tcomplement:chisel_head:0, 幽魂木 凿子头
tcomplement:chisel_head:0, 磁钢 凿子头
tcomplement:chisel_head:0, 充能合金 凿子头
tcomplement:chisel_head:0, 脉冲合金 凿子头
tcomplement:chisel_head:0, 红石合金 凿子头
tcomplement:chisel_head:0, 导电铁 凿子头
tcomplement:chisel_head:0, 充能铁 凿子头
tcomplement:chisel_head:0, 玄钢 凿子头
tcomplement:chisel_head:0, 魂金 凿子头
tcomplement:chisel_head:0, 末影钢 凿子头
tcomplement:chisel_head:0, 铁合金 凿子头
tcomplement:chisel_head:0, 娜迦鳞片 凿子头
tcomplement:chisel_head:0, 钢叶 凿子头
tcomplement:chisel_head:0, 炽铁 凿子头
tcomplement:chisel_head:0, 骑士金属 凿子头
tcomplement:chisel_head:0, 木 凿子头
tcomplement:chisel_head:0, 圆石 凿子头
tcomplement:chisel_head:0, 燧石 凿子头
tcomplement:chisel_head:0, 仙人掌 凿子头
tcomplement:chisel_head:0, 骨头 凿子头
tcomplement:chisel_head:0, 黑曜石 凿子头
tcomplement:chisel_head:0, 海晶石 凿子头
tcomplement:chisel_head:0, 末地石 凿子头
tcomplement:chisel_head:0, 海绵 凿子头
tcomplement:chisel_head:0, 烈焰木 凿子头
tcomplement:chisel_head:0, 铁 凿子头
tcomplement:chisel_head:0, 生铁 凿子头
tcomplement:chisel_head:0, 骑士史莱姆 凿子头
tcomplement:chisel_head:0, 史莱姆 凿子头
tcomplement:chisel_head:0, 史莱姆 凿子头
tcomplement:chisel_head:0, 熔岩史莱姆 凿子头
tcomplement:chisel_head:0, 地狱岩 凿子头
tcomplement:chisel_head:0, 钴 凿子头
tcomplement:chisel_head:0, 阿迪特 凿子头
tcomplement:chisel_head:0, 玛玉灵 凿子头
tcomplement:chisel_head:0, 铜 凿子头
tcomplement:chisel_head:0, 青铜 凿子头
tcomplement:chisel_head:0, 铅 凿子头
tcomplement:chisel_head:0, 银 凿子头
tcomplement:chisel_head:0, 琥珀金 凿子头
tcomplement:chisel_head:0, 钢 凿子头
tcomplement:chisel_head:0, 防腐木 凿子头
tcomplement:chisel_head:0, 暗影 凿子头
tcomplement:chisel_head:0, 奥利哈刚 凿子头
tcomplement:chisel_head:0, 注血 凿子头
tcomplement:chisel_head:0, 注血铁 凿子头
tcomplement:chisel_head:0, 魔法木质凿子头
tcomplement:chisel_head:0, 恶魔灌注凿子头
tcomplement:chisel_head:0, 附魔凿子头
tcomplement:chisel_head:0, 恶魔凿子头
tcomplement:chisel_head:0, 焦黑石英 凿子头
tcomplement:chisel_head:0, 红石水晶 凿子头
tcomplement:chisel_head:0, 青金石水晶 凿子头
tcomplement:chisel_head:0, 钻石水晶 凿子头
tcomplement:chisel_head:0, 煤晶 凿子头
tcomplement:chisel_head:0, 绿宝石水晶 凿子头
tcomplement:chisel_head:0, 铁晶 凿子头
tcomplement:chisel_head:0, 阳光化合物 凿子头
tcomplement:chisel_head:0, 陨石 凿子头
tcomplement:chisel_head:0, 赛特斯石英 凿子头
tcomplement:chisel_head:0, 福鲁伊克斯水晶 凿子头
tcomplement:chisel_head:0, 福鲁伊克斯钢 凿子头
tcomplement:chisel_head:0, 海蓝宝石 凿子头
tcomplement:chisel_head:0, 星辉 凿子头
tcomplement:chisel_head:0, 水晶矩阵 凿子头
tcomplement:chisel_head:0, 中子素 凿子头
tcomplement:chisel_head:0, 无尽 凿子头
tcomplement:chisel_head:0, 束缚 凿子头
tcomplement:chisel_head:0, 感知 凿子头
tcomplement:chisel_head:0, 活石 凿子头
tcomplement:chisel_head:0, 活木 凿子头
tcomplement:chisel_head:0, 梦之木 凿子头
tcomplement:chisel_head:0, 魔力钢 凿子头
tcomplement:chisel_head:0, 泰拉钢 凿子头
tcomplement:chisel_head:0, 源质钢 凿子头
tcomplement:chisel_head:0, 龙 凿子头
tcomplement:chisel_head:0, 飞龙 凿子头
tcomplement:chisel_head:0, 神龙 凿子头
tcomplement:chisel_head:0, 混沌 凿子头
tcomplement:chisel_head:0, 莱泽尔 凿子头
tcomplement:chisel_head:0, 艾洛蒂 凿子头
tcomplement:chisel_head:0, 凯罗尼 凿子头
tcomplement:chisel_head:0, 普雷蒂 凿子头
tcomplement:chisel_head:0, 艾恩尼 凿子头
tcomplement:chisel_head:0, 以太 凿子头
tcomplement:chisel_head:0, 蓝丝黛尔石 凿子头
tcomplement:chisel_head:0, 云母 凿子头
tcomplement:chisel_head:0, 磷灰石 凿子头
tcomplement:chisel_head:0, 蕴魔源质 凿子头
tcomplement:chisel_head:0, 肉 凿子头
tcomplement:chisel_head:0, 史莱姆凿子头
tcomplement:chisel_head:0, 粉色金属 凿子头
tcomplement:chisel_head:0, 橡胶 凿子头
tcomplement:chisel_head:0, 高级合金 凿子头
tcomplement:chisel_head:0, 能量金属 凿子头
tcomplement:chisel_head:0, 碳纤维 凿子头
tcomplement:chisel_head:0, 铱 凿子头
tcomplement:chisel_head:0, UU金属 凿子头
tcomplement:chisel_head:0, 锇 凿子头
tcomplement:chisel_head:0, 强化黑曜石 凿子头
tcomplement:chisel_head:0, 强化荧石 凿子头
tcomplement:chisel_head:0, HDPE 凿子头
tcomplement:chisel_head:0, 暗物质 凿子头
tcomplement:chisel_head:0, 红物质 凿子头
tcomplement:chisel_head:0, 红石琥珀金 凿子头
tcomplement:chisel_head:0, 红石水晶 凿子头
tcomplement:chisel_head:0, 极寒末影 凿子头
tcomplement:chisel_head:0, 极寒水晶 凿子头
tcomplement:chisel_head:0, 神秘 凿子头
tcomplement:chisel_head:0, 虚空金属 凿子头
tcomplement:chisel_head:0, 元金 凿子头
tcomplement:chisel_head:0, 锡 凿子头
tcomplement:chisel_head:0, 铝 凿子头
tcomplement:chisel_head:0, 镍 凿子头
tcomplement:chisel_head:0, 铂 凿子头
tcomplement:chisel_head:0, 殷钢 凿子头
tcomplement:chisel_head:0, 康铜 凿子头
tcomplement:chisel_head:0, 信素 凿子头
tcomplement:chisel_head:0, 流明 凿子头
tcomplement:chisel_head:0, 末影 凿子头
tcomplement:chisel_head:0, 耐酸铝 凿子头
tcomplement:chisel_head:0, 锇荧黑曜合金 凿子头
tcomplement:chisel_head:0, 铱锇合金 凿子头
tcomplement:chisel_head:0, 钛 凿子头
tcomplement:chisel_head:0, 硼 凿子头
tcomplement:chisel_head:0, 高强合金 凿子头
tcomplement:chisel_head:0, 硬碳 凿子头
tcomplement:chisel_head:0, 氮化硼 凿子头
tcomplement:chisel_head:0, 钍 凿子头
tcomplement:chisel_head:0, 铀 凿子头
tcomplement:chisel_head:0, 镁 凿子头
tcomplement:chisel_head:0, 巧克力 凿子头
tcomplement:chisel_head:0, 泰伯利亚 凿子头
tcomplement:chisel_head:0, 极光金属 凿子头
tcomplement:chisel_head:0, 钷 凿子头
tcomplement:chisel_head:0, 杜兰特 凿子头
tcomplement:chisel_head:0, 瓦雷利亚 凿子头
tcomplement:chisel_head:0, 振金 凿子头
tcomplement:chisel_head:0, 地母 凿子头
tcomplement:chisel_head:0, 钯 凿子头
tcomplement:chisel_head:0, 乌鲁 凿子头
tcomplement:chisel_head:0, 零素 凿子头
tcomplement:chisel_head:0, 玄武岩 凿子头
tcomplement:chisel_head:0, 泰伯利安 凿子头
tcomplement:chisel_head:0, 碎金 凿子头
tcomplement:chisel_head:0, 瑟蓝 凿子头
tcomplement:chisel_head:0, 普罗克希 凿子头
